hour,updated_type,updated_subtype,longitude,latitude,alert_count
20:00,Jam,Moderate Traffic,-87.73,41.93,6
20:00,Jam,Stand Still Traffic,-87.66,41.89,544
20:00,Jam,Stand Still Traffic,-87.65,41.87,501
20:00,Jam,Stand Still Traffic,-87.65,41.88,433
20:00,Jam,Stand Still Traffic,-87.65,41.89,282
20:00,Jam,Stand Still Traffic,-87.67,41.9,227
20:00,Jam,Stand Still Traffic,-87.76,41.96,223
20:00,Jam,Stand Still Traffic,-87.77,41.97,210
20:00,Jam,Stand Still Traffic,-87.75,41.96,210
20:00,Jam,Stand Still Traffic,-87.67,41.91,187
20:00,Jam,Stand Still Traffic,-87.62,41.89,185
20:00,Jam,Unclassified,-87.66,41.89,102
20:00,Jam,Unclassified,-87.65,41.87,83
20:00,Jam,Unclassified,-87.69,41.92,70
20:00,Jam,Unclassified,-87.65,41.88,70
20:00,Jam,Unclassified,-87.67,41.9,66
20:00,Jam,Unclassified,-87.75,41.96,62
20:00,Jam,Unclassified,-87.67,41.91,59
20:00,Jam,Unclassified,-87.72,41.94,58
20:00,Jam,Unclassified,-87.74,41.95,48
20:00,Jam,Unclassified,-87.65,41.86,47
20:00,Road Closed,Construction,-87.75,41.96,2
20:00,Road Closed,Construction,-87.74,41.97,1
20:00,Road Closed,Construction,-87.71,41.99,1
20:00,Road Closed,Construction,-87.7,41.96,1
20:00,Road Closed,Construction,-87.67,41.88,1
20:00,Road Closed,Construction,-87.67,41.94,1
20:00,Road Closed,Construction,-87.66,41.9,1
20:00,Road Closed,Construction,-87.64,41.87,1
20:00,Road Closed,Construction,-87.62,41.88,1
20:00,Road Closed,Event,-87.75,41.96,693
20:00,Road Closed,Event,-87.65,41.88,461
20:00,Road Closed,Event,-87.6,41.69,236
20:00,Road Closed,Event,-87.64,41.71,229
20:00,Road Closed,Event,-87.64,41.83,224
20:00,Road Closed,Event,-87.63,41.87,12
20:00,Road Closed,Event,-87.7,41.89,8
20:00,Road Closed,Event,-87.62,41.88,7
20:00,Road Closed,Event,-87.66,41.98,6
20:00,Road Closed,Event,-87.63,41.86,5
20:00,Road Closed,Unclassified,-87.65,41.88,120
20:00,Road Closed,Unclassified,-87.7,41.96,49
20:00,Road Closed,Unclassified,-87.63,41.87,42
20:00,Road Closed,Unclassified,-87.66,41.9,37
20:00,Road Closed,Unclassified,-87.66,41.94,37
20:00,Road Closed,Unclassified,-87.64,41.87,33
20:00,Road Closed,Unclassified,-87.61,41.76,31
20:00,Road Closed,Unclassified,-87.68,41.76,29
20:00,Road Closed,Unclassified,-87.68,41.88,25
20:00,Road Closed,Unclassified,-87.67,41.88,25
21:00,Accident,Major,-87.67,41.9,179
21:00,Accident,Major,-87.65,41.87,22
21:00,Accident,Major,-87.67,41.87,18
21:00,Accident,Major,-87.64,41.79,13
21:00,Accident,Major,-87.63,41.73,13
21:00,Accident,Major,-87.65,41.86,11
21:00,Accident,Major,-87.76,41.96,9
21:00,Accident,Major,-87.66,41.89,9
21:00,Accident,Major,-87.65,41.85,9
21:00,Accident,Major,-87.64,41.83,9
21:00,Accident,Minor,-87.65,41.88,9
21:00,Accident,Minor,-87.65,41.85,7
21:00,Accident,Minor,-87.74,41.95,6
21:00,Accident,Minor,-87.64,41.84,6
21:00,Accident,Minor,-87.59,41.72,5
21:00,Accident,Minor,-87.77,41.87,4
21:00,Accident,Minor,-87.74,41.87,4
21:00,Accident,Minor,-87.72,41.94,4
21:00,Accident,Minor,-87.69,41.87,4
21:00,Accident,Minor,-87.65,41.87,4
21:00,Accident,Unclassified,-87.67,41.9,103
21:00,Accident,Unclassified,-87.65,41.86,52
21:00,Accident,Unclassified,-87.66,41.89,49
21:00,Accident,Unclassified,-87.65,41.87,46
21:00,Accident,Unclassified,-87.65,41.88,41
21:00,Accident,Unclassified,-87.66,41.87,38
21:00,Accident,Unclassified,-87.65,41.85,32
21:00,Accident,Unclassified,-87.64,41.84,28
21:00,Accident,Unclassified,-87.64,41.8,27
21:00,Accident,Unclassified,-87.62,41.89,26
21:00,Hazard,On Road,-87.62,41.88,146
21:00,Hazard,On Road,-87.65,41.85,112
21:00,Hazard,On Road,-87.65,41.88,108
21:00,Hazard,On Road,-87.65,41.87,104
21:00,Hazard,On Road,-87.71,41.93,101
21:00,Hazard,On Road,-87.63,41.9,96
21:00,Hazard,On Road,-87.75,41.96,94
21:00,Hazard,On Road,-87.64,41.84,91
21:00,Hazard,On Road,-87.65,41.86,83
21:00,Hazard,On Road,-87.67,41.87,77
21:00,Hazard,On Shoulder,-87.65,41.87,253
21:00,Hazard,On Shoulder,-87.66,41.89,247
21:00,Hazard,On Shoulder,-87.64,41.83,244
21:00,Hazard,On Shoulder,-87.75,41.96,236
21:00,Hazard,On Shoulder,-87.64,41.8,225
21:00,Hazard,On Shoulder,-87.65,41.86,212
21:00,Hazard,On Shoulder,-87.64,41.82,211
21:00,Hazard,On Shoulder,-87.64,41.79,204
21:00,Hazard,On Shoulder,-87.59,41.65,202
21:00,Hazard,On Shoulder,-87.76,41.96,200
21:00,Hazard,Unclassified,-87.82,41.98,21
21:00,Hazard,Unclassified,-87.81,41.97,17
21:00,Hazard,Unclassified,-87.81,41.98,17
21:00,Hazard,Unclassified,-87.82,41.99,8
21:00,Hazard,Unclassified,-87.83,41.98,7
21:00,Hazard,Unclassified,-87.81,41.96,5
21:00,Hazard,Unclassified,-87.84,41.98,4
21:00,Hazard,Unclassified,-87.81,41.78,4
21:00,Hazard,Unclassified,-87.87,41.97,3
21:00,Hazard,Unclassified,-87.85,41.97,2
21:00,Hazard,Weather,-87.59,41.65,18
21:00,Hazard,Weather,-87.67,41.91,10
21:00,Hazard,Weather,-87.6,41.66,10
21:00,Hazard,Weather,-87.61,41.68,8
21:00,Hazard,Weather,-87.81,41.98,7
21:00,Hazard,Weather,-87.65,41.87,7
21:00,Hazard,Weather,-87.63,41.9,7
21:00,Hazard,Weather,-87.76,41.96,6
21:00,Hazard,Weather,-87.66,41.97,6
21:00,Hazard,Weather,-87.68,41.84,5
21:00,Jam,Heavy Traffic,-87.65,41.87,527
21:00,Jam,Heavy Traffic,-87.66,41.89,469
21:00,Jam,Heavy Traffic,-87.67,41.9,423
21:00,Jam,Heavy Traffic,-87.71,41.93,385
21:00,Jam,Heavy Traffic,-87.65,41.88,380
21:00,Jam,Heavy Traffic,-87.75,41.96,327
21:00,Jam,Heavy Traffic,-87.67,41.91,309
21:00,Jam,Heavy Traffic,-87.76,41.96,263
21:00,Jam,Heavy Traffic,-87.71,41.92,259
21:00,Jam,Heavy Traffic,-87.69,41.92,256
21:00,Jam,Light Traffic,-87.72,41.83,1
21:00,Jam,Light Traffic,-87.63,41.88,1
21:00,Jam,Moderate Traffic,-87.67,41.91,13
21:00,Jam,Moderate Traffic,-87.75,41.97,12
21:00,Jam,Moderate Traffic,-87.69,41.96,9
21:00,Jam,Moderate Traffic,-87.67,41.9,9
21:00,Jam,Moderate Traffic,-87.69,41.92,8
21:00,Jam,Moderate Traffic,-87.68,41.92,8
21:00,Jam,Moderate Traffic,-87.67,41.87,8
21:00,Jam,Moderate Traffic,-87.75,41.96,7
21:00,Jam,Moderate Traffic,-87.65,41.85,7
21:00,Jam,Moderate Traffic,-87.82,41.98,6
21:00,Jam,Stand Still Traffic,-87.66,41.89,710
21:00,Jam,Stand Still Traffic,-87.65,41.87,593
21:00,Jam,Stand Still Traffic,-87.65,41.88,583
21:00,Jam,Stand Still Traffic,-87.65,41.89,409
21:00,Jam,Stand Still Traffic,-87.67,41.9,310
21:00,Jam,Stand Still Traffic,-87.67,41.91,284
21:00,Jam,Stand Still Traffic,-87.66,41.91,275
21:00,Jam,Stand Still Traffic,-87.66,41.9,269
21:00,Jam,Stand Still Traffic,-87.76,41.96,247
21:00,Jam,Stand Still Traffic,-87.75,41.96,229
21:00,Jam,Unclassified,-87.66,41.89,100
21:00,Jam,Unclassified,-87.65,41.87,100
21:00,Jam,Unclassified,-87.67,41.9,81
21:00,Jam,Unclassified,-87.75,41.96,69
21:00,Jam,Unclassified,-87.65,41.88,66
21:00,Jam,Unclassified,-87.7,41.93,58
21:00,Jam,Unclassified,-87.72,41.94,56
21:00,Jam,Unclassified,-87.67,41.91,54
21:00,Jam,Unclassified,-87.68,41.92,50
21:00,Jam,Unclassified,-87.66,41.91,49
21:00,Road Closed,Construction,-87.65,41.88,4
21:00,Road Closed,Construction,-87.75,41.96,3
21:00,Road Closed,Construction,-87.66,41.9,3
21:00,Road Closed,Construction,-87.64,41.83,2
21:00,Road Closed,Construction,-87.76,41.96,1
21:00,Road Closed,Construction,-87.71,41.93,1
21:00,Road Closed,Construction,-87.69,41.88,1
21:00,Road Closed,Construction,-87.69,41.96,1
21:00,Road Closed,Construction,-87.68,41.76,1
21:00,Road Closed,Construction,-87.67,41.98,1
21:00,Road Closed,Event,-87.75,41.96,681
21:00,Road Closed,Event,-87.65,41.88,451
21:00,Road Closed,Event,-87.6,41.69,229
21:00,Road Closed,Event,-87.64,41.71,227
21:00,Road Closed,Event,-87.64,41.83,226
21:00,Road Closed,Event,-87.63,41.87,42
21:00,Road Closed,Event,-87.67,41.86,10
21:00,Road Closed,Event,-87.63,41.86,8
21:00,Road Closed,Event,-87.66,41.96,4
21:00,Road Closed,Event,-87.62,41.87,4
21:00,Road Closed,Hazard,-87.67,41.98,2
21:00,Road Closed,Hazard,-87.67,41.92,1
21:00,Road Closed,Unclassified,-87.65,41.88,154
21:00,Road Closed,Unclassified,-87.66,41.94,76
21:00,Road Closed,Unclassified,-87.64,41.87,64
21:00,Road Closed,Unclassified,-87.66,41.9,50
21:00,Road Closed,Unclassified,-87.7,41.96,47
21:00,Road Closed,Unclassified,-87.61,41.76,39
21:00,Road Closed,Unclassified,-87.68,41.88,37
21:00,Road Closed,Unclassified,-87.63,41.87,30
21:00,Road Closed,Unclassified,-87.67,41.88,29
21:00,Road Closed,Unclassified,-87.66,41.88,29
22:00,Accident,Major,-87.65,41.87,24
22:00,Accident,Major,-87.66,41.89,19
22:00,Accident,Major,-87.64,41.79,14
22:00,Accident,Major,-87.67,41.9,13
22:00,Accident,Major,-87.65,41.88,12
22:00,Accident,Major,-87.64,41.84,12
22:00,Accident,Major,-87.65,41.86,11
22:00,Accident,Major,-87.64,41.8,11
22:00,Accident,Major,-87.68,41.83,10
22:00,Accident,Major,-87.67,41.87,10
22:00,Accident,Minor,-87.73,41.94,6
22:00,Accident,Minor,-87.72,41.94,6
22:00,Accident,Minor,-87.65,41.87,6
22:00,Accident,Minor,-87.65,41.88,5
22:00,Accident,Minor,-87.8,41.98,4
22:00,Accident,Minor,-87.66,41.89,4
22:00,Accident,Minor,-87.65,41.85,4
22:00,Accident,Minor,-87.64,41.79,4
22:00,Accident,Minor,-87.64,41.84,4
22:00,Accident,Minor,-87.64,41.93,4
22:00,Accident,Unclassified,-87.66,41.89,48
22:00,Accident,Unclassified,-87.65,41.87,45
22:00,Accident,Unclassified,-87.65,41.88,42
22:00,Accident,Unclassified,-87.65,41.86,40
22:00,Accident,Unclassified,-87.62,41.89,39
22:00,Accident,Unclassified,-87.66,41.87,35
22:00,Accident,Unclassified,-87.65,41.89,33
22:00,Accident,Unclassified,-87.67,41.9,31
22:00,Accident,Unclassified,-87.64,41.78,30
22:00,Accident,Unclassified,-87.75,41.96,29
22:00,Hazard,On Road,-87.65,41.88,107
22:00,Hazard,On Road,-87.65,41.86,99
22:00,Hazard,On Road,-87.65,41.85,96
22:00,Hazard,On Road,-87.65,41.87,93
22:00,Hazard,On Road,-87.75,41.96,84
22:00,Hazard,On Road,-87.66,41.98,83
22:00,Hazard,On Road,-87.63,41.9,79
22:00,Hazard,On Road,-87.67,41.91,77
22:00,Hazard,On Road,-87.69,41.92,76
22:00,Hazard,On Road,-87.67,41.87,72
22:00,Hazard,On Shoulder,-87.65,41.87,289
22:00,Hazard,On Shoulder,-87.66,41.89,232
22:00,Hazard,On Shoulder,-87.65,41.86,227
22:00,Hazard,On Shoulder,-87.64,41.78,222
22:00,Hazard,On Shoulder,-87.75,41.96,218
22:00,Hazard,On Shoulder,-87.64,41.79,215
22:00,Hazard,On Shoulder,-87.64,41.8,215
22:00,Hazard,On Shoulder,-87.64,41.83,207
22:00,Hazard,On Shoulder,-87.64,41.82,194
22:00,Hazard,On Shoulder,-87.64,41.84,192
22:00,Hazard,Unclassified,-87.82,41.98,12
22:00,Hazard,Unclassified,-87.81,41.96,8
22:00,Hazard,Unclassified,-87.82,41.99,4
22:00,Hazard,Unclassified,-87.81,41.98,4
22:00,Hazard,Unclassified,-87.85,41.98,3
22:00,Hazard,Unclassified,-87.84,41.97,3
22:00,Hazard,Unclassified,-87.83,41.97,3
22:00,Hazard,Unclassified,-87.83,41.99,3
22:00,Hazard,Unclassified,-87.82,42.0,3
22:00,Hazard,Unclassified,-87.81,41.97,3
22:00,Hazard,Weather,-87.62,41.89,11
22:00,Hazard,Weather,-87.7,41.83,6
22:00,Hazard,Weather,-87.67,41.91,5
22:00,Hazard,Weather,-87.67,41.99,5
22:00,Hazard,Weather,-87.65,41.85,5
22:00,Hazard,Weather,-87.62,41.88,5
22:00,Hazard,Weather,-87.71,41.91,4
22:00,Hazard,Weather,-87.71,41.92,4
22:00,Hazard,Weather,-87.71,41.93,4
22:00,Hazard,Weather,-87.65,41.87,4
22:00,Jam,Heavy Traffic,-87.65,41.87,529
22:00,Jam,Heavy Traffic,-87.66,41.89,487
22:00,Jam,Heavy Traffic,-87.65,41.88,414
22:00,Jam,Heavy Traffic,-87.67,41.9,322
22:00,Jam,Heavy Traffic,-87.67,41.91,270
22:00,Jam,Heavy Traffic,-87.75,41.96,258
22:00,Jam,Heavy Traffic,-87.76,41.96,240
22:00,Jam,Heavy Traffic,-87.69,41.92,224
22:00,Jam,Heavy Traffic,-87.77,41.97,213
22:00,Jam,Heavy Traffic,-87.71,41.93,213
22:00,Jam,Moderate Traffic,-87.72,41.94,11
22:00,Jam,Moderate Traffic,-87.65,41.87,11
22:00,Jam,Moderate Traffic,-87.67,41.91,9
22:00,Jam,Moderate Traffic,-87.68,41.92,8
22:00,Jam,Moderate Traffic,-87.67,41.87,8
22:00,Jam,Moderate Traffic,-87.69,41.93,7
22:00,Jam,Moderate Traffic,-87.65,41.84,7
22:00,Jam,Moderate Traffic,-87.63,41.87,7
22:00,Jam,Moderate Traffic,-87.83,41.98,6
22:00,Jam,Moderate Traffic,-87.82,41.98,6
22:00,Jam,Stand Still Traffic,-87.66,41.89,675
22:00,Jam,Stand Still Traffic,-87.65,41.87,636
22:00,Jam,Stand Still Traffic,-87.65,41.88,621
22:00,Jam,Stand Still Traffic,-87.65,41.89,479
22:00,Jam,Stand Still Traffic,-87.66,41.91,337
22:00,Jam,Stand Still Traffic,-87.66,41.9,322
22:00,Jam,Stand Still Traffic,-87.67,41.9,319
22:00,Jam,Stand Still Traffic,-87.67,41.91,287
22:00,Jam,Stand Still Traffic,-87.64,41.88,283
22:00,Jam,Stand Still Traffic,-87.62,41.89,278
22:00,Jam,Unclassified,-87.66,41.89,92
22:00,Jam,Unclassified,-87.65,41.87,91
22:00,Jam,Unclassified,-87.65,41.88,77
22:00,Jam,Unclassified,-87.67,41.91,67
22:00,Jam,Unclassified,-87.67,41.9,62
22:00,Jam,Unclassified,-87.75,41.96,54
22:00,Jam,Unclassified,-87.76,41.96,53
22:00,Jam,Unclassified,-87.78,41.97,50
22:00,Jam,Unclassified,-87.7,41.93,48
22:00,Jam,Unclassified,-87.69,41.92,47
22:00,Road Closed,Construction,-87.71,41.91,1
22:00,Road Closed,Construction,-87.7,41.96,1
22:00,Road Closed,Construction,-87.65,41.88,1
22:00,Road Closed,Construction,-87.63,41.87,1
22:00,Road Closed,Construction,-87.58,41.67,1
22:00,Road Closed,Event,-87.75,41.96,579
22:00,Road Closed,Event,-87.65,41.88,391
22:00,Road Closed,Event,-87.6,41.69,194
22:00,Road Closed,Event,-87.64,41.83,191
22:00,Road Closed,Event,-87.64,41.71,190
22:00,Road Closed,Event,-87.63,41.87,17
22:00,Road Closed,Event,-87.65,41.95,7
22:00,Road Closed,Event,-87.65,41.94,6
22:00,Road Closed,Event,-87.63,41.86,4
22:00,Road Closed,Event,-87.64,41.94,3
22:00,Road Closed,Hazard,-87.71,41.76,1
22:00,Road Closed,Unclassified,-87.65,41.88,149
22:00,Road Closed,Unclassified,-87.7,41.96,62
22:00,Road Closed,Unclassified,-87.61,41.76,55
22:00,Road Closed,Unclassified,-87.64,41.87,50
22:00,Road Closed,Unclassified,-87.66,41.94,45
22:00,Road Closed,Unclassified,-87.68,41.88,44
22:00,Road Closed,Unclassified,-87.66,41.9,44
22:00,Road Closed,Unclassified,-87.63,41.87,36
22:00,Road Closed,Unclassified,-87.67,41.88,32
22:00,Road Closed,Unclassified,-87.68,41.76,29
23:00,Accident,Major,-87.65,41.87,16
23:00,Accident,Major,-87.76,41.87,12
23:00,Accident,Major,-87.67,41.9,12
23:00,Accident,Major,-87.64,41.79,10
23:00,Accident,Major,-87.65,41.86,9
23:00,Accident,Major,-87.67,41.87,7
23:00,Accident,Major,-87.65,41.85,7
23:00,Accident,Major,-87.64,41.84,7
23:00,Accident,Major,-87.8,41.98,6
23:00,Accident,Major,-87.79,41.98,6
23:00,Accident,Minor,-87.77,41.97,5
23:00,Accident,Minor,-87.66,41.84,5
23:00,Accident,Minor,-87.65,41.85,5
23:00,Accident,Minor,-87.65,41.88,5
23:00,Accident,Minor,-87.78,41.87,4
23:00,Accident,Minor,-87.74,41.95,4
23:00,Accident,Minor,-87.72,41.82,4
23:00,Accident,Minor,-87.71,41.93,4
23:00,Accident,Minor,-87.67,41.91,4
23:00,Accident,Minor,-87.65,41.87,4
23:00,Accident,Unclassified,-87.65,41.87,36
23:00,Accident,Unclassified,-87.66,41.89,33
23:00,Accident,Unclassified,-87.65,41.88,33
23:00,Accident,Unclassified,-87.65,41.86,30
23:00,Accident,Unclassified,-87.65,41.85,27
23:00,Accident,Unclassified,-87.75,41.97,26
23:00,Accident,Unclassified,-87.62,41.87,25
23:00,Accident,Unclassified,-87.64,41.79,22
23:00,Accident,Unclassified,-87.67,41.9,21
23:00,Accident,Unclassified,-87.64,41.78,20
23:00,Hazard,On Road,-87.65,41.88,122
23:00,Hazard,On Road,-87.65,41.85,89
23:00,Hazard,On Road,-87.65,41.87,89
23:00,Hazard,On Road,-87.65,41.86,80
23:00,Hazard,On Road,-87.62,41.88,77
23:00,Hazard,On Road,-87.69,41.92,76
23:00,Hazard,On Road,-87.63,41.9,75
23:00,Hazard,On Road,-87.75,41.96,74
23:00,Hazard,On Road,-87.67,41.91,71
23:00,Hazard,On Road,-87.62,41.89,71
23:00,Hazard,On Shoulder,-87.66,41.89,247
23:00,Hazard,On Shoulder,-87.65,41.87,246
23:00,Hazard,On Shoulder,-87.75,41.96,194
23:00,Hazard,On Shoulder,-87.64,41.8,189
23:00,Hazard,On Shoulder,-87.64,41.83,185
23:00,Hazard,On Shoulder,-87.67,41.9,173
23:00,Hazard,On Shoulder,-87.65,41.86,173
23:00,Hazard,On Shoulder,-87.64,41.79,171
23:00,Hazard,On Shoulder,-87.64,41.84,170
23:00,Hazard,On Shoulder,-87.64,41.82,166
23:00,Hazard,Unclassified,-87.82,41.98,15
23:00,Hazard,Unclassified,-87.81,41.97,11
23:00,Hazard,Unclassified,-87.82,41.99,9
23:00,Hazard,Unclassified,-87.81,41.98,8
23:00,Hazard,Unclassified,-87.67,41.9,7
23:00,Hazard,Unclassified,-87.84,41.98,6
23:00,Hazard,Unclassified,-87.83,41.97,6
23:00,Hazard,Unclassified,-87.83,41.98,6
23:00,Hazard,Unclassified,-87.83,41.99,5
23:00,Hazard,Unclassified,-87.81,41.96,4
23:00,Hazard,Weather,-87.59,41.65,10
23:00,Hazard,Weather,-87.6,41.66,7
23:00,Hazard,Weather,-87.61,41.68,5
23:00,Hazard,Weather,-87.65,41.94,4
23:00,Hazard,Weather,-87.63,41.73,4
23:00,Hazard,Weather,-87.63,41.77,4
23:00,Hazard,Weather,-87.81,41.99,3
23:00,Hazard,Weather,-87.72,41.82,3
23:00,Hazard,Weather,-87.71,41.89,3
23:00,Hazard,Weather,-87.69,41.84,3
23:00,Jam,Heavy Traffic,-87.65,41.87,345
23:00,Jam,Heavy Traffic,-87.66,41.89,332
23:00,Jam,Heavy Traffic,-87.67,41.9,270
23:00,Jam,Heavy Traffic,-87.65,41.88,263
23:00,Jam,Heavy Traffic,-87.72,41.94,224
23:00,Jam,Heavy Traffic,-87.76,41.96,223
23:00,Jam,Heavy Traffic,-87.77,41.97,214
23:00,Jam,Heavy Traffic,-87.79,41.98,202
23:00,Jam,Heavy Traffic,-87.82,41.98,196
23:00,Jam,Heavy Traffic,-87.67,41.91,196
23:00,Jam,Moderate Traffic,-87.67,41.91,10
23:00,Jam,Moderate Traffic,-87.75,41.96,9
23:00,Jam,Moderate Traffic,-87.67,41.89,7
23:00,Jam,Moderate Traffic,-87.82,41.98,6
23:00,Jam,Moderate Traffic,-87.8,41.98,6
23:00,Jam,Moderate Traffic,-87.78,41.97,6
23:00,Jam,Moderate Traffic,-87.7,41.96,6
23:00,Jam,Moderate Traffic,-87.74,41.97,5
23:00,Jam,Moderate Traffic,-87.67,41.9,5
23:00,Jam,Moderate Traffic,-87.65,41.87,5
23:00,Jam,Stand Still Traffic,-87.66,41.89,408
23:00,Jam,Stand Still Traffic,-87.65,41.88,372
23:00,Jam,Stand Still Traffic,-87.65,41.87,348
23:00,Jam,Stand Still Traffic,-87.65,41.89,224
23:00,Jam,Stand Still Traffic,-87.77,41.97,204
23:00,Jam,Stand Still Traffic,-87.75,41.96,202
23:00,Jam,Stand Still Traffic,-87.76,41.96,197
23:00,Jam,Stand Still Traffic,-87.67,41.9,192
23:00,Jam,Stand Still Traffic,-87.62,41.89,191
23:00,Jam,Stand Still Traffic,-87.79,41.98,184
23:00,Jam,Unclassified,-87.66,41.89,71
23:00,Jam,Unclassified,-87.67,41.91,55
23:00,Jam,Unclassified,-87.67,41.9,51
23:00,Jam,Unclassified,-87.65,41.87,51
23:00,Jam,Unclassified,-87.76,41.96,49
23:00,Jam,Unclassified,-87.65,41.88,49
23:00,Jam,Unclassified,-87.78,41.97,46
23:00,Jam,Unclassified,-87.72,41.94,46
23:00,Jam,Unclassified,-87.69,41.92,42
23:00,Jam,Unclassified,-87.79,41.98,40
23:00,Road Closed,Construction,-87.69,41.88,2
23:00,Road Closed,Construction,-87.66,41.9,2
23:00,Road Closed,Construction,-87.65,41.88,2
23:00,Road Closed,Construction,-87.75,41.94,1
23:00,Road Closed,Construction,-87.69,42.0,1
23:00,Road Closed,Construction,-87.68,41.76,1
23:00,Road Closed,Construction,-87.68,41.88,1
23:00,Road Closed,Construction,-87.59,41.81,1
23:00,Road Closed,Event,-87.75,41.96,562
23:00,Road Closed,Event,-87.65,41.88,368
23:00,Road Closed,Event,-87.64,41.71,191
23:00,Road Closed,Event,-87.64,41.83,184
23:00,Road Closed,Event,-87.6,41.69,183
23:00,Road Closed,Event,-87.63,41.87,11
23:00,Road Closed,Event,-87.66,41.98,4
23:00,Road Closed,Event,-87.63,41.86,4
23:00,Road Closed,Event,-87.65,41.94,3
23:00,Road Closed,Event,-87.62,41.88,3
23:00,Road Closed,Unclassified,-87.65,41.88,78
23:00,Road Closed,Unclassified,-87.66,41.9,50
23:00,Road Closed,Unclassified,-87.66,41.94,35
23:00,Road Closed,Unclassified,-87.63,41.87,28
23:00,Road Closed,Unclassified,-87.69,41.88,27
23:00,Road Closed,Unclassified,-87.64,41.87,25
23:00,Road Closed,Unclassified,-87.7,41.96,21
23:00,Road Closed,Unclassified,-87.63,41.88,21
23:00,Road Closed,Unclassified,-87.63,41.89,19
23:00,Road Closed,Unclassified,-87.68,41.88,17
